vibration_mean,vibration_std,vibration_max,vibration_min,humidity_mean,humidity_std,humidity_max,humidity_min,revolutions_mean,revolutions_std,revolutions_max,revolutions_min
21.649166666666662,0.09157431049009705,21.72,21.0,72.81032499999999,0.011277375655738216,72.83,72.791,79.62164166666666,0.13416506801768643,79.851,79.392
21.773333333333333,0.07931781972930567,21.84,21.0,72.77143333333333,0.01128599439428365,72.791,72.752,79.15868333333334,0.13421761981121258,79.388,78.929
21.8925,0.08931344107301278,21.96,21.0,72.73256666666666,0.011285994394283393,72.752,72.713,78.69573333333334,0.13422486671976416,78.925,78.466
21.987083333333338,0.010403282718282853,22.0,21.96,72.70021666666665,0.00526153527987825,72.713,72.694,78.30890833333333,0.06387737672840862,78.462,78.232
21.96558333333333,0.00959655341958836,21.98,21.95,72.6894,0.0026738698232942047,72.694,72.685,78.17325000000001,0.03360328365307265,78.231,78.116
21.935583333333337,0.009508583767633326,21.95,21.92,72.68028333333334,0.0026605848012403502,72.685,72.676,78.05733333333333,0.033581040402431636,78.115,78.0
21.883166666666668,0.1423333956533297,21.92,21.0,72.67116666666668,0.002651567899362061,72.676,72.667,77.9414,0.03357329871422471,77.999,77.884
21.875500000000002,0.009601295430804055,21.89,21.86,72.66206666666668,0.0026048865951643395,72.667,72.658,77.82551666666667,0.03354114075652841,77.883,77.768
21.845583333333327,0.009596553419588923,21.86,21.83,72.65314166666667,0.002584035776910954,72.658,72.649,77.70978333333332,0.033541942471506714,77.767,77.652
21.80225,0.10530837070801376,21.83,21.0,72.64427500000001,0.0025862028880482254,72.649,72.64,77.59414166666667,0.03354597894057073,77.651,77.537
21.76558333333333,0.12345717342247794,21.8,21.0,72.63540833333334,0.002607345259016762,72.64,72.631,77.47844166666667,0.03351176786494837,77.536,77.421
21.755583333333334,0.009596553419588923,21.77,21.74,72.62650000000001,0.002631419720967421,72.631,72.622,77.36273333333332,0.033544084459721686,77.42,77.305
21.725666666666665,0.009503058626005274,21.74,21.71,72.61744166666666,0.002681388807758581,72.622,72.613,77.246875,0.03362661073584304,77.304,77.189
21.66641666666667,0.13987266618284666,21.71,21.0,72.60831666666667,0.0026662639751966707,72.613,72.604,77.13095833333334,0.03365679369614466,77.188,77.073
21.665666666666667,0.009678298806459967,21.68,21.65,72.59920833333332,0.0026533499781295116,72.604,72.595,77.01505,0.033664146950665455,77.073,76.958
21.635666666666665,0.009503058626005274,21.65,21.62,72.59008333333333,0.002639656628208176,72.595,72.586,76.89914166666668,0.03361429663663007,76.957,76.842
21.59058333333333,0.09543615784433933,21.62,21.0,72.58110833333333,0.0025791531192083652,72.586,72.577,76.78336666666668,0.033528097669466794,76.841,76.726
21.57558333333333,0.00959655341958836,21.59,21.56,72.57222499999999,0.002581324329508915,72.577,72.568,76.66766666666668,0.03353245845905246,76.725,76.61
21.545666666666662,0.009591078954851767,21.56,21.53,72.56336666666667,0.002605531715062522,72.568,72.559,76.55200833333335,0.03354577853773893,76.609,76.495
21.50725,0.06696245655765104,21.53,21.0,72.55448333333334,0.002608915977380843,72.559,72.55,76.43633333333334,0.03353245845905216,76.494,76.379
21.477250000000005,0.06309872882897026,21.5,21.0,72.545475,0.0026756370481527767,72.55,72.541,76.320525,0.033565679375408525,76.378,76.263
21.455666666666666,0.009591078954851767,21.47,21.44,72.53635833333334,0.0026656729591106234,72.541,72.532,76.2046,0.033573298714224875,76.262,76.147
21.425583333333346,0.009508583767633604,21.44,21.41,72.52724166666667,0.0026599925233154794,72.532,72.523,76.088675,0.03357874540326235,76.146,76.031
21.38233333333333,0.07194457873226848,21.41,21.0,72.518125,0.002652294075993868,72.523,72.514,75.97275833333333,0.033594466289347376,76.03,75.915
21.36558333333334,0.009683723963636837,21.38,21.35,72.50900000000001,0.0026409827557127914,72.514,72.504,75.85691666666666,0.03356157850609476,75.914,75.8
21.335666666666665,0.009591078954852793,21.35,21.32,72.49986666666668,0.0026439508676376657,72.504,72.495,75.74126666666666,0.033544084459722075,75.799,75.684
21.293083333333342,0.06211666758734611,21.32,21.0,72.49075833333333,0.0026599925233154794,72.495,72.486,75.62555833333333,0.033511767864949436,75.683,75.568
21.275583333333337,0.009683723963636837,21.29,21.26,72.48163333333333,0.0026786844047141842,72.486,72.477,75.50985833333334,0.03354597894057178,75.567,75.453
21.245750000000005,0.009584870781558424,21.26,21.23,72.472575,0.0026303417038466516,72.477,72.468,75.39415833333332,0.03360922138200737,75.452,75.337
21.21225,0.029290274291430333,21.23,21.0,72.46366666666667,0.002603595875822035,72.468,72.459,75.27825,0.03360328365307321,75.336,75.221
21.180583333333335,0.030466839207842447,21.2,21.0,72.45480833333333,0.002580781698182626,72.459,72.45,75.16233333333334,0.03358104040243214,75.22,75.105
21.155666666666665,0.009591078954852793,21.17,21.14,72.44593333333333,0.0025724243325674504,72.45,72.442,75.04639999999999,0.0335732987142249,75.104,74.989
21.12075,0.027012679873525673,21.14,21.0,72.43700833333332,0.002591180365444623,72.441,72.433,74.93051666666666,0.033541140756528344,74.988,74.873
21.086,0.030220478337120674,21.11,21.0,72.42790833333333,0.002640969497732326,72.432,72.423,74.814775,0.033543265050558886,74.872,74.757
21.059666666666665,0.021101329494668447,21.08,21.0,72.41879166666668,0.0026533499781295116,72.423,72.414,74.69914166666668,0.033545978940570306,74.756,74.642
21.031666666666663,0.014280110945908333,21.05,21.0,72.40968333333333,0.0026662639751966707,72.414,72.405,74.58345,0.03350801986029544,74.641,74.526
21.01383333333333,0.012780193008453702,21.05,21.0,72.40251666666667,0.002215238793711164,72.408,72.399,74.45650833333333,0.05036788956984278,74.525,74.343
21.11933333333333,0.05275173075870818,21.2,21.0,72.42148333333334,0.007877191127300643,72.435,72.408,74.17974166666667,0.09377816626372645,74.34,74.019
21.270833333333332,0.055754312993408335,21.35,21.0,72.44860833333334,0.007870053690924481,72.462,72.435,73.85623333333334,0.0937799797069588,74.017,73.696
21.421666666666667,0.058386330467277675,21.5,21.0,72.475725,0.00785366424141083,72.489,72.462,73.5327,0.09378480642388937,73.693,73.372
21.56583333333333,0.08559807715319845,21.65,21.0,72.50285000000001,0.0078554696461354,72.516,72.489,73.2092,0.09377853403299775,73.37,73.049
21.71916666666667,0.07927808023408639,21.8,21.0,72.52980833333332,0.007802494573444858,72.543,72.516,72.885825,0.09370521114985397,73.046,72.726
21.860833333333336,0.12050024117506705,21.95,21.0,72.55669166666667,0.007809491997952576,72.57,72.543,72.56255000000002,0.093704600211731,72.723,72.402
22.021250000000002,0.042929735439132956,22.1,21.95,72.58356666666667,0.00781372777467329,72.597,72.57,72.23926666666667,0.09371185349033438,72.4,72.079
22.170583333333337,0.05295147347730139,22.25,22.0,72.61045,0.00781492861411435,72.624,72.597,71.91598333333333,0.09371958741066769,72.076,71.756
22.322499999999998,0.05275996062714732,22.4,22.0,72.63744166666667,0.007880190921772843,72.651,72.624,71.59259166666668,0.0937868579273662,71.753,71.432
22.467500000000005,0.07476855043702384,22.55,22.0,72.66456666666666,0.007869453050659345,72.678,72.651,71.26906666666667,0.09378239907013583,71.429,71.109
22.619999999999997,0.07183080025689706,22.7,22.0,72.69168333333332,0.007877191127298767,72.705,72.678,70.94555,0.09378142386520315,71.106,70.785
22.7625,0.1085910530694066,22.85,22.0,72.71880833333334,0.007875390702148375,72.732,72.705,70.622025,0.09378300203442104,70.782,70.462
22.9175,0.09505637425083216,23.0,22.0,72.74584166666666,0.007805401957611819,72.759,72.732,70.29850833333333,0.09378806752804021,70.459,70.138
23.068499999999997,0.04797846155421438,23.15,23.0,72.77272500000001,0.007789200129375581,72.786,72.759,69.97499166666667,0.09378058567368727,70.135,69.815
23.223333333333336,0.048217527642847806,23.3,23.0,72.79960833333332,0.00778416387821541,72.813,72.786,69.65146666666666,0.09377659249364907,69.812,69.491
23.36916666666667,0.06468518894977283,23.45,23.0,72.82649166666667,0.007791393477737828,72.84,72.813,69.32795,0.09377515124806028,69.488,69.168
23.520833333333332,0.06481497043243065,23.6,23.0,72.85341666666666,0.007841479166471812,72.867,72.84,69.00442500000001,0.09377719549526944,69.165,68.844
23.664166666666667,0.09692397898910887,23.75,23.0,72.88053333333333,0.007867530693660725,72.894,72.867,68.68090833333332,0.09378179535526082,68.841,68.52
23.81833333333333,0.08704614185778088,23.9,23.0,72.90765,0.007877902292985304,72.921,72.894,68.35739166666667,0.09377429507795276,68.518,68.197
23.966666666666665,0.09854686496199426,24.05,23.0,72.93476666666668,0.00787479046895512,72.948,72.921,68.03386666666667,0.09377031955331895,68.194,67.873
24.11933333333333,0.05275173075870818,24.2,24.0,72.96188333333333,0.007860317667724248,72.975,72.948,67.710375,0.09374120126777757,67.871,67.55
24.270833333333332,0.055754312993408335,24.35,24.0,72.98900833333333,0.007863858220138778,73.002,72.976,67.38706666666667,0.09371741301060628,67.547,67.227
24.421666666666667,0.058386330467277675,24.5,24.0,73.01613333333333,0.007872869415221632,73.03,73.003,67.06378333333333,0.0937186190242934,67.224,66.903
24.56583333333333,0.08559807715319845,24.65,24.0,73.04324166666666,0.007863323899287046,73.057,73.03,66.74050833333334,0.09371196670159695,66.901,66.58
24.71916666666667,0.07927808023408639,24.8,24.0,73.07035833333333,0.007840635192640442,73.084,73.057,66.41721666666666,0.09371861902429353,66.578,66.257
24.860833333333336,0.12050024117506705,24.95,24.0,73.09728333333332,0.007788359481776033,73.111,73.084,66.09374166666667,0.09377816626372604,66.254,65.933
25.021250000000002,0.042929735439132956,25.1,24.95,73.12416666666667,0.007777724422919788,73.137,73.111,65.77023333333334,0.09377997970695866,65.931,65.61
25.170583333333337,0.05295147347730139,25.25,25.0,73.15105,0.00777936291703629,73.164,73.138,65.44669999999999,0.09378480642388902,65.607,65.286
25.322499999999998,0.05275996062714732,25.4,25.0,73.17793333333334,0.007792188863400344,73.191,73.165,65.12319166666666,0.09379266386833326,65.284,64.963
25.467500000000005,0.07476855043702384,25.55,25.0,73.20496666666666,0.007863257106628397,73.218,73.192,64.79966666666667,0.09378818736725773,64.96,64.639
25.619999999999997,0.07183080025689706,25.7,25.0,73.23208333333332,0.007856468012781854,73.246,73.219,64.47615,0.09378723014256908,64.637,64.316
25.762499999999996,0.1085910530694066,25.85,25.0,73.25920833333333,0.007864285650682309,73.273,73.246,64.152625,0.09378879029433097,64.313,63.992
25.9175,0.09505637425083216,26.0,25.0,73.28633333333333,0.007878631171190887,73.3,73.273,63.82910833333334,0.09379387339413231,63.99,63.669
25.860000000000003,0.1112420330449169,26.0,25.0,73.31485833333333,0.008729642184020706,73.33,73.3,63.676474999999996,0.006124702016418168,63.687,63.666
25.59666666666667,0.07829413764002731,25.73,25.46,73.34485,0.008678816090890372,73.36,73.33,63.69759166666666,0.006129547988507781,63.708,63.687
25.324083333333338,0.08379141603147812,25.46,25.0,73.37480833333332,0.008673630309455213,73.39,73.36,63.71870833333333,0.006122552103305722,63.729,63.708
25.053416666666667,0.07875604107369955,25.19,24.92,73.40479166666667,0.008703226324725019,73.42,73.39,63.73983333333334,0.006118347298860439,63.75,63.729
24.77316666666667,0.1272394905490511,24.92,24.0,73.43486666666668,0.008717733624732502,73.45,73.42,63.76095,0.006117683419413854,63.771,63.75
24.513333333333332,0.09081640296564839,24.65,24.0,73.464825,0.008689472525597592,73.48,73.45,63.782075,0.0061194860277387535,63.793,63.772
24.244833333333336,0.0814468258078463,24.38,24.0,73.494825,0.008701069672481956,73.51,73.48,63.80319166666666,0.00612378725203025,63.814,63.793
23.973916666666664,0.07597319112889825,24.11,23.84,73.52479166666667,0.008671304781326286,73.54,73.51,63.82431666666666,0.006131586951468783,63.835,63.814
23.700749999999996,0.10140328421910288,23.84,23.0,73.55480833333333,0.008730604754754151,73.57,73.54,63.84548333333333,0.006198377848693379,63.856,63.835
23.4325,0.08772809405997016,23.57,23.0,73.58483333333334,0.008726789945054797,73.6,73.57,63.866825,0.00620200902662922,63.877,63.856
23.161250000000003,0.08297577352213514,23.3,23.0,73.61484166666666,0.008707184161508221,73.63,73.6,63.88819166666667,0.0062015121947316355,63.899,63.878
22.889583333333334,0.11263382951769303,23.03,22.0,73.64480833333333,0.008691051935957489,73.66,73.63,63.909549999999996,0.0062063264009356205,63.92,63.899
22.621666666666666,0.09694781870584158,22.76,22.0,73.67485,0.008702988958209718,73.69,73.66,63.930883333333334,0.0061741985950665166,63.941,63.92
22.353250000000003,0.0847255827347791,22.49,22.0,73.70485833333332,0.008686216100239353,73.72,73.69,63.95203333333333,0.006136998052634811,63.963,63.942
22.0815,0.07990172535237099,22.22,21.95,73.73483333333333,0.008683349597021528,73.75,73.72,63.97315,0.006135240538933984,63.984,63.963
21.803166666666666,0.13037104987019824,21.95,21.0,73.764825,0.008701069672481682,73.78,73.75,63.994275,0.006137037990278578,64.005,63.984
21.5425,0.09276563040735471,21.68,21.0,73.79478333333333,0.008701572670890287,73.81,73.78,64.01539166666666,0.006141600581532926,64.026,64.005
21.27425,0.08219328010316677,21.41,21.0,73.82485833333334,0.008709403623933562,73.84,73.81,64.03650833333333,0.006134344469691519,64.047,64.026
21.003583333333335,0.07686937335652012,21.14,20.87,73.85483333333332,0.008716191186265035,73.87,73.84,64.05763333333333,0.0061301477538941536,64.068,64.047
20.730000000000004,0.10301342002808349,20.87,20.0,73.884825,0.008707827542172118,73.9,73.87,64.07874999999999,0.006129210951726038,64.089,64.068
20.45825,0.09766743864476306,20.6,20.0,73.91480833333334,0.008692985517006441,73.93,73.9,64.09986666666667,0.006116424139781462,64.11,64.089
20.194916666666664,0.08132304947153747,20.33,20.0,73.94471666666666,0.008651209011862358,73.959,73.93,64.12099166666667,0.006106197201016476,64.131,64.111
19.918,0.1142943274065294,20.06,19.0,73.97448333333334,0.008665573083342787,73.989,73.96,64.14211666666667,0.006114019340254057,64.153,64.132
19.650750000000002,0.09861360381378863,19.79,19.0,74.00424166666667,0.00868882778580201,74.019,73.989,64.16323333333334,0.006124387581570933,64.174,64.153
19.379999999999995,0.09171567317466707,19.52,19.0,74.034,0.008706223023087477,74.049,74.019,64.18435000000001,0.006122900943700504,64.195,64.174
19.11275,0.08174527457881822,19.25,18.98,74.063975,0.0087124584804222,74.079,74.049,64.20547499999999,0.006124702016418383,64.216,64.195
18.84,0.10995797516561058,18.98,18.0,74.09398333333333,0.008711031674212846,74.109,74.079,64.22659166666666,0.00612954798850776,64.237,64.216
18.571583333333333,0.09434422787501817,18.71,18.0,74.12398333333333,0.00871681783481073,74.139,74.109,64.24770833333334,0.006122552103306936,64.258,64.237
18.30408333333333,0.08327837123074601,18.44,18.0,74.15397499999999,0.008724988261772978,74.169,74.139,64.26883333333333,0.006118347298860035,64.279,64.258
18.033,0.07785571658550194,18.17,17.9,74.18395000000001,0.00873594910256818,74.199,74.169,64.28995,0.0061176834194135304,64.3,64.279
17.753249999999998,0.12514974224181716,17.9,17.0,74.21398333333333,0.008689782789573813,74.229,74.199,64.311075,0.006119486027737524,64.322,64.301
17.488999999999997,0.10075680013333706,17.63,17.0,74.24396666666668,0.008690701428338683,74.259,74.229,64.33219166666666,0.006123787252029891,64.343,64.322
17.224,0.08281192623076943,17.36,17.0,74.27399166666667,0.008703805632767748,74.289,74.259,64.35331666666667,0.006131586951468717,64.364,64.343
16.9815,0.05167204273105502,17.09,16.9,74.29470833333333,0.0026134617029585842,74.299,74.289,64.36178333333334,0.007090274239796579,64.371,64.347
16.812083333333334,0.11456821265141583,16.9,16.0,74.28506666666667,0.00351164529260381,74.291,74.279,64.32859166666667,0.010577839395382599,64.347,64.311
16.670416666666664,0.0755639395716331,16.75,16.0,74.27304166666666,0.0035227849786219284,74.279,74.267,64.29210833333333,0.010585225023376926,64.31,64.274
16.517083333333332,0.08015107409056439,16.6,16.0,74.26104166666669,0.003501250276887288,74.267,74.255,64.25563333333334,0.01058930277843345,64.274,64.238
16.372916666666665,0.0554946561638607,16.45,16.0,74.24904166666667,0.0035012502768872883,74.255,74.243,64.21915,0.010590664987334714,64.237,64.201
16.222083333333334,0.05193557472069239,16.3,16.0,74.23702499999999,0.003499009463675866,74.243,74.231,64.182675,0.010588691049947184,64.201,64.165
16.06975,0.04813256379499199,16.15,16.0,74.22504166666667,0.0035012502768872883,74.231,74.219,64.14619166666667,0.010584034141644261,64.164,64.128
15.91875,0.09514749717405817,16.0,15.0,74.21303333333336,0.0035025400946810887,74.219,74.207,64.10971666666666,0.010576002114612747,64.128,64.092
15.769583333333333,0.08318649528137888,15.85,15.0,74.20103333333333,0.003519294556252909,74.207,74.195,64.07321666666667,0.010589501169270453,64.091,64.055
15.615416666666668,0.09125544379602211,15.7,15.0,74.18905,0.003531015042006771,74.195,74.183,64.03655,0.01064701007463693,64.055,64.018
15.472083333333332,0.061560871471727355,15.55,15.0,74.177025,0.0035157807505186117,74.183,74.171,63.99983333333333,0.010648180760177177,64.018,63.982
15.320416666666668,0.06007552436268029,15.4,15.0,74.16505000000001,0.003499939975476232,74.171,74.159,63.96310833333334,0.010645388659878989,63.981,63.945
15.172666666666666,0.0510681425359572,15.25,15.0,74.15305833333332,0.0034938020351858268,74.159,74.147,63.92640000000001,0.0106450761884936,63.945,63.908
15.021666666666667,0.04247259785588162,15.1,14.95,74.14104999999999,0.003483092415241535,74.147,74.135,63.889833333333335,0.01057135286519962,63.908,63.872
14.868750000000002,0.09108646275643256,14.95,14.0,74.12906666666667,0.003511645292603989,74.135,74.123,63.85335,0.010572399455757105,63.871,63.835
14.71375,0.10276891348959531,14.8,14.0,74.11707500000003,0.003486257534469093,74.123,74.111,63.816874999999996,0.01057074009795423,63.835,63.799
14.571250000000001,0.06831172371298114,14.65,14.0,74.10506666666667,0.003511645292604091,74.111,74.099,63.78039166666667,0.010565757147011445,63.798,63.762
14.41875,0.06965174474640604,14.5,14.0,74.09308333333334,0.0034944934674199725,74.099,74.087,63.74390833333334,0.01057267433419947,63.762,63.726
14.27375,0.050361091090228655,14.35,14.0,74.0811,0.0035012602773023377,74.087,74.075,63.707433333333334,0.010577233624556938,63.726,63.689
14.119333333333335,0.052751730758707836,14.2,14.0,74.06909166666668,0.003490673849211895,74.075,74.063,63.67095,0.010578120752547038,63.689,63.653
13.975,0.042406595332932416,14.05,13.9,74.05707499999998,0.003505487894451964,74.063,74.051,63.634475,0.010576621198019526,63.653,63.616
13.812083333333335,0.11456821265141595,13.9,13.0,74.045075,0.003515063622312614,74.051,74.039,63.597991666666665,0.010571482038625648,63.616,63.58
13.670416666666666,0.07556393957163329,13.75,13.0,74.03306666666667,0.0034876332138245457,74.039,74.027,63.56150833333333,0.010579030974458507,63.58,63.543
13.517083333333334,0.08015107409056436,13.6,13.0,74.02105000000002,0.0034855041953491287,74.027,74.015,63.52503333333333,0.010582952307924779,63.543,63.507
13.372916666666669,0.05549465616386036,13.45,13.0,74.009025,0.0034797433016497473,74.015,74.003,63.488550000000004,0.010584474121891218,63.507,63.47
13.222083333333332,0.051935574720692344,13.3,13.0,73.997,0.003502700038973214,74.003,73.991,63.452016666666665,0.010644747261335555,63.47,63.434
13.069749999999999,0.048132563794992304,13.15,13.0,73.98503333333333,0.0034881150753250582,73.991,73.979,63.41531666666666,0.010657370774291445,63.434,63.397
21.56,24.9353695673873,99.0,12.0,73.973025,0.003479743301649747,73.979,73.967,63.3786,0.010645076188493603,63.397,63.36
20.36208333333333,21.037870610518784,85.0,12.0,73.96104999999999,0.003492729543475006,73.967,73.955,63.341875,0.01063572740713958,63.36,63.324
18.03916666666667,15.689134471862696,69.0,12.0,73.94908333333332,0.0034582341958720605,73.955,73.943,63.30517499999999,0.010617618543224353,63.323,63.287
16.59958333333333,11.508572062483118,55.0,12.0,73.93729166666665,0.0034186729779193885,73.943,73.931,63.268675,0.010588691049948496,63.287,63.251
14.526666666666669,6.502909928256273,39.0,12.0,73.92551666666668,0.0034102744741140016,73.931,73.92,63.23219166666667,0.01058403414164385,63.25,63.214
12.845416666666665,2.3775437137189,25.0,12.0,73.91377499999999,0.0034286545858260007,73.92,73.908,63.195716666666655,0.010576002114613056,63.214,63.178
12.023275862068967,0.042236927220022716,12.1,11.95,73.90409166666664,0.0024357140803535405,73.909,73.9,63.17145,0.014834011566655472,63.214,63.153
11.867452830188679,0.09552921588263891,11.95,11.0,73.92228333333333,0.007788359481776033,73.936,73.909,63.30981666666666,0.054824852264008114,63.404,63.216
11.712149532710278,0.10781735112035426,11.8,11.0,73.94916666666667,0.0077777244229196045,73.962,73.936,63.49893333333333,0.05483523576344429,63.593,63.405
11.570283018867926,0.0708379444617188,11.65,11.0,73.97605,0.007779362917036844,73.989,73.963,63.688050000000004,0.054834027649219026,63.782,63.594
11.417757009345793,0.07231102125364576,11.5,11.0,74.00293333333335,0.00779218886340187,74.016,73.99,63.877175,0.05483415216539323,63.971,63.783
11.273113207547171,0.05107162491558702,11.35,11.0,74.02980833333332,0.007802494573444858,74.043,74.016,64.06645,0.05489177281423013,64.16,63.973
11.116814159292035,0.05312158370066958,11.2,11.0,74.05669166666667,0.007809491997952576,74.07,74.043,64.25580833333333,0.05489551509031295,64.35,64.162
17.27875,22.235095340720363,99.0,10.9,74.08356666666666,0.00781372777467329,74.097,74.07,64.44516666666667,0.054894908510645886,64.539,64.351
18.597500000000004,22.47627082057876,89.0,10.0,74.11045,0.00781492861411435,74.124,74.097,64.63453333333332,0.05488428366880191,64.728,64.541
17.34125,18.498436525462214,75.0,10.0,74.13744166666667,0.007880190921772843,74.151,74.124,64.823775,0.05483029011673838,64.918,64.73
15.085000000000003,13.233948895221886,59.0,10.0,74.16456666666666,0.007869453050659345,74.178,74.151,65.01289166666666,0.05483463234819636,65.107,64.919
13.578750000000001,8.99024976634935,45.0,10.0,74.19168333333333,0.00787719112729877,74.205,74.178,65.20200833333334,0.05482738318375876,65.296,65.108
11.572499999999998,4.123938366059661,29.0,10.0,74.21880833333331,0.007875390702148375,74.232,74.205,65.39113333333333,0.05482315853254515,65.485,65.297
10.166250000000002,0.6316831756931488,15.0,10.0,74.24584166666666,0.007805401957611819,74.259,74.232,65.58033333333333,0.054882354442312986,65.674,65.486
85.05233644859811,32.827461886711106,99.99,9.0,74.27272500000001,0.007789200129375581,74.286,74.259,65.76969166666667,0.05489237687708278,65.864,65.676
84.46556603773584,31.663077312773073,98.49,9.0,74.29960833333332,0.00778416387821541,74.313,74.286,65.95904166666666,0.05489139710547078,66.053,65.865
82.47757009345793,31.844499564766565,96.99,9.0,74.32649166666667,0.007791393477737828,74.34,74.313,66.14841666666666,0.05488162713694707,66.242,66.055
81.8759433962264,30.68518692660312,95.49,9.0,74.35336666666667,0.007795639088331508,74.367,74.34,66.33771666666667,0.05483959548075656,66.432,66.244
79.91214953271027,30.839879567712547,93.99,9.0,74.38024999999999,0.007797058268800036,74.394,74.367,66.52685,0.054815910405770295,66.621,66.433
77.9847222222222,30.929904062940107,92.49,9.0,74.407125,0.007795239335807671,74.42,74.394,66.715975,0.054817721249840745,66.81,66.622
72.04396551724136,34.02493814016829,90.99,8.96,74.43400833333332,0.007790854187029864,74.447,74.421,66.90509166666668,0.0548225549843676,66.999,66.811
76.68726415094339,28.752092645431297,89.49,8.0,74.46091666666668,0.00782216558951641,74.474,74.448,67.09424166666666,0.05485396898279372,67.188,67.0
74.7626168224299,28.87413520183205,87.99,8.0,74.48800833333334,0.007863858220139306,74.501,74.475,67.28356666666667,0.05488210945631884,67.377,67.19
